pep_eVal,scanID,ppm_error,theoMZ,hScore,nextScore,deltaH,pepLen,pro_eVal
0.007,1696,-0.925255134,579.8400682,29.8,22,7.8,10,-7.5
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-66.4
7.10E-06,2413,-0.258095501,683.8553932,53.5,21,32.5,12,-9.3
0.00014,2604,0.143989461,710.7001643,50.3,30.4,19.9,20,-65.8
0.00014,2604,0.143989461,710.7001643,50.3,30.4,19.9,20,-65.8
0.00014,2604,0.143989461,710.7001643,50.3,30.4,19.9,20,-65.8
2.10E-05,2461,0.091679861,725.3501382,44.9,19,25.9,12,-65.8
2.10E-05,2461,0.091679861,725.3501382,44.9,19,25.9,12,-65.8
2.10E-05,2461,0.091679861,725.3501382,44.9,19,25.9,12,-65.8
0.00023,2504,-0.106983229,682.3499432,37.1,23.3,13.8,11,-65.8
0.00023,2504,-0.106983229,682.3499432,37.1,23.3,13.8,11,-65.8
0.00023,2504,-0.106983229,682.3499432,37.1,23.3,13.8,11,-65.8
0.0037,2796,0.042471829,729.8955732,27.4,18.8,8.6,12,-65.8
0.0037,2796,0.042471829,729.8955732,27.4,18.8,8.6,12,-65.8
0.0037,2796,0.042471829,729.8955732,27.4,18.8,8.6,12,-65.8
6.60E-06,2832,-0.361510357,780.0606376,47,22,25,20,-65.8
6.60E-06,2832,-0.361510357,780.0606376,47,22,25,20,-65.8
6.60E-06,2832,-0.361510357,780.0606376,47,22,25,20,-65.8
0.0022,2510,0.281302476,751.8597182,33.6,18,15.6,12,-65.8
0.0022,2510,0.281302476,751.8597182,33.6,18,15.6,12,-65.8
0.0022,2510,0.281302476,751.8597182,33.6,18,15.6,12,-65.8
0.0043,2430,0.718187915,593.8557182,34.8,22.3,12.5,10,-65.8
0.0043,2430,0.718187915,593.8557182,34.8,22.3,12.5,10,-65.8
0.0043,2430,0.718187915,593.8557182,34.8,22.3,12.5,10,-65.8
2.80E-06,1301,-1.602931517,643.8203932,68.9,23.9,45,13,-65.1
2.80E-06,1301,-1.602931517,643.8203932,68.9,23.9,45,13,-15.6
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-65.1
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-63
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-29.9
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-29.9
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-23.9
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-23.9
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-15.6
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-2.1
0.0074,2326,-1.39684419,637.8664182,32.3,17.7,14.6,10,-2.1
1.40E-13,2542,-1.04946489,660.971771,80.6,27.3,53.3,19,-65.1
1.40E-13,2542,-1.04946489,660.971771,80.6,27.3,53.3,19,-63
1.40E-13,2537,-1.146370042,990.9540182,100,21.8,78.2,19,-65.1
1.40E-13,2537,-1.146370042,990.9540182,100,21.8,78.2,19,-63
9.50E-06,5275,-0.090317006,990.9540182,38.6,19.7,18.9,19,-65.1
9.50E-06,5275,-0.090317006,990.9540182,38.6,19.7,18.9,19,-63
6.80E-15,2536,-1.268474598,990.9540182,74.9,19.1,55.8,19,-65.1
6.80E-15,2536,-1.268474598,990.9540182,74.9,19.1,55.8,19,-63
0.0027,5973,0.379936902,990.9540182,25.8,15.8,10,19,-65.1
0.0027,5973,0.379936902,990.9540182,25.8,15.8,10,19,-63
0.0016,5895,0.309297903,990.9540182,25.4,17.9,7.5,19,-65.1
0.0016,5895,0.309297903,990.9540182,25.4,17.9,7.5,19,-63
0.0019,4920,-0.277510354,990.9540182,24.6,17,7.6,19,-65.1
0.0019,4920,-0.277510354,990.9540182,24.6,17,7.6,19,-63
1.90E-10,2543,-1.797762527,990.9540182,73.6,21.9,51.7,19,-65.1
1.90E-10,2543,-1.797762527,990.9540182,73.6,21.9,51.7,19,-63
2.70E-06,2036,-0.125594032,629.0107776,60.6,24.4,36.2,17,-65.1
2.70E-06,2036,-0.125594032,629.0107776,60.6,24.4,36.2,17,-63
2.90E-07,2041,0.214207122,943.0125282,43,17.5,25.5,17,-65.1
2.90E-07,2041,0.214207122,943.0125282,43,17.5,25.5,17,-63
5.30E-07,2158,-1.566046344,878.9650482,54.5,21.3,33.2,16,-65.1
5.30E-07,2158,-1.566046344,878.9650482,54.5,21.3,33.2,16,-63
1.80E-06,2159,-1.124618097,878.9650482,50,18.8,31.2,16,-65.1
1.80E-06,2159,-1.124618097,878.9650482,50,18.8,31.2,16,-63
2.10E-08,2063,-0.228341484,818.9488682,50.3,19.3,31,17,-63.4
2.10E-08,2063,-0.228341484,818.9488682,50.3,19.3,31,17,-63.4
0.0003,3603,-0.164435952,930.4534582,29.7,13.7,16,16,-63.4
0.0003,3603,-0.164435952,930.4534582,29.7,13.7,16,16,-63.4
0.0027,3605,-1.213804593,620.6380643,33.1,17.9,15.2,16,-63.4
0.0027,3605,-1.213804593,620.6380643,33.1,17.9,15.2,16,-63.4
3.20E-07,2975,0.027480084,1219.064703,49.2,17.5,31.7,25,-63.4
3.20E-07,2975,0.027480084,1219.064703,49.2,17.5,31.7,25,-63.4
0.0049,1470,1.478653728,510.2614532,38.1,20.3,17.8,9,-63.4
0.0049,1470,1.478653728,510.2614532,38.1,20.3,17.8,9,-63.4
6.50E-06,2968,0.582993159,813.045561,54.3,23,31.3,25,-63.4
6.50E-06,2968,0.582993159,813.045561,54.3,23,31.3,25,-63.4
1.00E-07,2530,-0.051644168,793.8940932,69.1,23.4,45.7,14,-63.4
1.00E-07,2530,-0.051644168,793.8940932,69.1,23.4,45.7,14,-63.4
1.00E-08,2977,0.052909415,1219.064703,46.9,16.9,30,25,-63.4
1.00E-08,2977,0.052909415,1219.064703,46.9,16.9,30,25,-63.4
0.0013,1247,-0.94945271,420.7687182,35.7,22.2,13.5,8,-63.4
0.0013,1247,-0.94945271,420.7687182,35.7,22.2,13.5,8,-63.4
0.0013,2255,-0.531537495,634.6369476,46.7,21.4,25.3,16,-63
2.90E-07,2124,-0.238286177,841.4252232,45.8,15.4,30.4,15,-63
3.10E-05,2226,-0.316044803,740.4013532,53,27.1,25.9,13,-63
3.20E-08,1566,-0.267214044,720.3962682,46.7,16.6,30.1,14,-63
5.80E-05,1598,-1.644073233,642.3071543,48.2,27.8,20.4,18,-63
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-62.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-57
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-57
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-56
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-54.2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-53.2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-50.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-50.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-50.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-50.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-50.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-47.9
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-44.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-44.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-44.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-44.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-43.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-43.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-43.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-43.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-41.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-41.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-41.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-38.6
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-36.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-35.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-35.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-34.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-31.9
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-26.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-26.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-25.2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-24.2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-23.7
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-20.3
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-19.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-19.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-19.1
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-17.5
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-17.5
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-16.5
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-15.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-14.9
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-13.8
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.6
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.6
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.6
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-11.4
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-8.9
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-8.9
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.0091,192,1.171279961,739.36209,24.1,19.2,4.9,6,-2
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-62.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-57
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-57
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-56
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-53.2
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-50.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-50.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-50.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-50.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-50.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-44.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-44.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-44.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-44.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-43.9
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-43.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-43.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-43.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-43.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-41.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-41.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-41.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-38.6
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-34.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-31.9
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-25.2
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-24.2
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-23.7
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-19.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-19.4
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-19.1
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-14.9
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-13.8
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-8.9
0.00012,2282,-0.52074945,1107.058298,34.9,14.7,20.2,21,-8.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-62.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-57
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-57
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-56
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-54.2
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-53.2
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-50.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-50.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-50.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-50.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-50.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-47.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-44.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-44.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-44.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-44.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-43.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-43.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-43.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-43.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-43.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-41.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-41.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-41.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-38.6
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-36.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-36.6
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-36.6
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-35.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-35.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-34.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-26.8
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-26.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-25.2
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-24.2
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-21.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-21.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-21.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-21.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-19.1
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-15.9
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-11.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-11.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-11.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-11.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-6.4
5.10E-06,2026,-0.05278513,890.4022832,40,17.1,22.9,14,-6.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-62.4
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-57
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-57
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-56
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-54.2
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-53.2
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-50.8
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-47.9
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-36.6
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-36.6
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-31.9
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-8
1.00E-08,2062,-1.274656986,750.3979582,48.5,18,30.5,14,-8
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-62.4
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-57
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-57
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-56
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-54.2
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-53.2
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-50.8
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-47.9
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-36.6
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-36.6
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-31.9
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-8
1.70E-07,2051,-0.131929996,750.3979582,43.7,19,24.7,14,-8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-62.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-57
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-57
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-56
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-54.2
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-53.2
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-50.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-50.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-50.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-50.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-50.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-47.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-44.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-44.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-44.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-44.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-43.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-43.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-43.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-43.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-43.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-41.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-41.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-41.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-38.6
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-36.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-36.6
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-36.6
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-35.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-35.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-34.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-26.8
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-26.1
