2856976	234958
3027604	245522
3188188	252986
3333548	258309
3458540	264442
3557036	272808
3621648	281617
3645432	287981
3624608	290967
3559568	292132
3453668	293586
3312636	295982
3146108	298262
2967564	298908
2789848	297038
2620176	292350
2460764	284785
2313508	275112
2181372	265549
2065380	258617
1963328	254871
1873204	252318
1796052	248416
1733748	242444
1684952	235971
1644912	231388
1608620	229738
1573376	229331
1539280	226804
1508548	220291
1483492	211396
1464044	203519
1447720	198791
1432796	197416
1420592	198915
1413456	202311
1411516	205716
1412848	207728
1416172	209141
1421592	211385
1428904	213392
1437144	212294
1446192	207602
1457484	202373
1472452	199318
1491180	197760
1513588	195659
1540880	192839
1574844	190705
1615852	189942
1662184	190005
1711272	190239
1761164	190468
1811272	190934
1863060	192090
1920180	193793
1986628	194624
2063712	193176
2149340	190251
2241336	188322
2340668	188608
2450136	190347
2570828	193379
2702236	199264
2846000	208544
3006616	218708
3186664	226555
3383244	231593
3590656	235874
3804364	241347
4020076	248399
4230824	256002
4428608	262268
4608180	265845
4765940	267701
4895220	270723
4986632	276804
5034156	285194
5037872	294015
4998960	301898
4914944	307650
4782892	310270
4606340	310471
4396936	310454
4169452	310846
3936116	309440
3704756	304265
3480284	296140
3266828	286654
3068340	275507
2887276	262069
2723552	248043
2576100	236088
2445120	226577
2331528	218043
2234220	210236
2149904	204524
2075800	201464
2010824	199818
1953432	197814
1900332	193910
1848716	186852
1798632	176746
1752072	165777
1710676	156345
1675060	148811
1644964	142368
1619092	137225
1595760	134011
1574548	131810
1556600	129094
1542788	126333
1532840	125306
1526680	125844
1525000	125768
1527740	124432
1533460	123873
1541216	125465
1551576	127713
1564804	128781
1579204	129390
1592584	131344
1604236	134295
1614680	136096
1625148	136143
1638448	136613
1658696	139802
1688500	145297
1727212	150653
1773280	154484
1826932	157939
1889468	162762
1961396	168560
2043456	173027
2138372	174907
2249548	175786
2378052	178455
2521792	184244
2677040	192538
2839600	202110
3005240	211907
3169944	220845
3329112	227988
3476300	233144
3604268	236860
3708032	239811
3784740	242542
3829640	245601
3835004	249385
3795352	253781
3712076	258168
3591188	261855
3439196	264522
3263892	266289
3076632	267113
2888992	265988
2707592	261492
2535348	253847
2376688	245676
2237204	239416
2118156	234469
2015456	228563
1925316	221438
1847456	215020
1781744	209849
1725156	203953
1674032	196116
1627184	187867
1584972	180992
1547252	175258
1513736	170202
1484808	166953
1460368	166109
1439064	165415
1419568	161981
1401500	155873
1384384	149568
1367300	144771
1350356	141546
1334944	139540
1321664	138006
1309724	135521
1299416	131795
1292980	129081
1291328	129820
1291500	133446
1289472	137403
1284704	140492
1280096	143056
1278340	144495
1280028	143261
1284808	139458
1292272	135309
1301700	132633
1312532	131326
1325288	130397
1340756	129128
1358216	127348
1375760	125928
1392784	126652
1411060	130296
1432716	135232
1458192	139272
1486884	142037
1518704	144084
1553684	144939
1590140	144246
1624640	143813
1654628	145679
1680392	148595
1703752	149214
1725004	146788
1742052	143968
1752640	142832
1756492	142867
1754572	143418
1746728	145410
1731024	149616
1705888	155249
1672528	161024
1634748	165838
1596196	168090
1557888	166607
1518844	162807
1478816	159722
1439752	158176
1404176	156160
1373136	152494
1346540	148386
1324504	144452
1306736	139293
1291204	132959
1275332	128980
1258848	130058
1243656	133508
1230688	134162
1218664	131043
1206632	128250
1195884	129145
1188300	132221
1184428	133661
1184004	132188
1186584	130007
1190564	129753
1193360	131972
1194128	135658
1194604	139929
1195864	144014
1196180	146289
1194100	145262
1191564	142069
1191404	140317
1193060	142132
1193972	145616
1194236	147573
1196640	147443
1202216	146678
1208620	145564
1213464	143262
1217008	140425
1221272	139100
1228616	139854
1241360	141197
1260584	141791
1284748	141202
1311028	138814
1338100	134664
1366296	131293
1395572	131873
1425512	136008
1456964	140143
1491216	142637
1527520	145524
1563900	150571
1600304	156768
1638080	162865
1675768	169081
1708504	174558
1733032	176288
1750820	173203
1764724	168898
1774564	167603
1777700	169143
1772216	170394
1758004	170217
1735996	170350
1707692	172356
1674404	175780
1636240	178720
1593112	178725
1547464	174419
1504264	167812
1466928	163580
1434748	164014
1405568	165806
1379408	163784
1357900	156847
1341476	148413
1328752	142264
1318184	140116
1308844	142032
1300008	146513
1291308	150492
1283236	151655
1277020	150879
1274196	150652
1276092	151280
1282608	150518
1291272	146920
1298920	141921
1304832	138427
1311112	138571
1319568	142695
1329924	149221
1341960	155620
1357648	160600
1379524	165278
1407764	171412
1440028	179148
1473460	187516
1505992	196228
1536820	205332
1566692	213681
1597136	219575
1628516	222969
1659144	225606
1686596	228882
1709068	232631
1725360	236051
1735116	238877
1739944	241639
1742864	245318
1745720	250229
1748284	254727
1750708	256060
1755136	253637
1763852	250449
1777060	249892
1793692	252015
1813112	254480
1834660	256237
1857028	258176
1879860	260572
1905176	262186
1935052	262165
1968196	260883
2000444	258316
2028600	253196
2052492	244643
2073320	233704
2091480	222632
2106500	213286
2118068	206528
2126272	202488
2130860	200944
2130804	201481
2125120	203144
2114104	203899
2099024	201542
2080124	196163
2055944	191124
2025912	190326
1992608	194628
1959528	201726
1927032	209015
1892536	215319
1854680	220270
1814860	223599
1774608	225468
1734348	226525
1695448	227321
1660648	228134
1630892	229159
1604164	230151
1578860	230345
1556016	229817
1536180	230574
1516912	234755
1496144	241371
1476084	246116
1460624	245452
1449684	240547
1439164	236479
1426052	237308
1411452	241996
1398752	245300
1390948	242859
1389340	235375
1392872	227697
1398756	224402
1405272	226936
1413452	234201
1424572	243793
1437052	252278
1448148	256500
1458048	256583
1469756	256778
1484640	261676
1500356	271546
1514012	282219
1525632	289150
1537780	291020
1552484	290068
1569148	289913
1584852	292695
1597008	297554
1606228	301947
1615944	304636
1628276	306804
1641072	310227
1650460	315313
1655696	321265
1659620	327046
1664776	331845
1671092	335692
1677764	339912
1685440	345687
1695736	352040
1709364	356793
1725564	359565
1742800	361694
1759764	363097
1776060	362093
1792312	359185
1809512	357640
1828496	358615
1849880	358934
1873588	356254
1898248	353399
1922004	354403
1944660	358709
1967660	362916
1991368	366178
2013528	369925
2031768	373787
2046668	376273
2061364	378822
2079152	384801
2102680	394225
2134012	403273
2173596	409585
2219836	414743
2271332	420869
2329056	427901
2395164	434908
2470500	441188
2555160	445259
2650776	445699
2760168	444211
2885156	445617
3026504	453626
3186008	468168
3366860	487080
3571644	508177
3801248	529307
4055788	549037
4335336	568508
4639636	590905
4967844	618173
5318344	649466
5687368	682712
6067780	715970
6449976	747486
6824320	776842
7182364	806059
7516236	837147
7817644	868438
8077412	895957
8286296	918505
8437636	938481
8529716	957328
8564464	973428
8543440	985331
8467156	993726
8339028	998708
8167540	998109
7962640	990513
7731728	977611
7481080	961852
7218816	943896
6953528	924031
6690828	903949
6433572	885345
6184480	868459
5946016	853504
5718744	841694
5502364	833411
5297784	827161
5106040	821798
4926308	817949
4757724	816064
4602580	815256
4465164	815593
4348108	819124
4252344	826812
4179772	836864
4132896	848531
4112312	865231
4117628	890828
4150572	924246
4214260	961035
4309616	999688
4435576	1043684
4592904	1097450
4784544	1162578
5011592	1237830
5271380	1320656
5559592	1408387
5871332	1499667
6199812	1595301
6536856	1696943
6875184	1804953
7207564	1917853
7523604	2032950
7810368	2146482
8056664	2253958
8254204	2351502
8394944	2436501
8471396	2506613
8481064	2559712
8427504	2595905
8316008	2617964
8151256	2627734
7939712	2623154
7690412	2600784
7411124	2560588
7106564	2505979
6782148	2439429
6446564	2360298
6108640	2267579
5774188	2162939
5447864	2050077
5135500	1932274
4842088	1811866
4569492	1691776
4318380	1576177
4090720	1468814
3888336	1370851
3710828	1281126
3557168	1198485
3427792	1122879
3322992	1053873
3239976	989904
3173596	930550
3119460	878194
3075468	835123
3041324	799819
3017444	768740
3003280	741408
2996068	720599
2992368	707285
2991296	698731
2994300	692578
3001904	689678
3013292	691209
3029528	695894
3053916	702173
3087792	710807
3129012	723121
3176632	738622
3233868	756469
3304184	777526
3386816	802728
3479244	831068
3581868	861409
3697212	894897
3826040	933393
3967068	976701
4119228	1023285
4281112	1072377
4448588	1123486
4615172	1175296
4774688	1227162
4921964	1280147
5051796	1334390
5158520	1386987
5235852	1434830
5276504	1477592
5274200	1514752
5228272	1541314
5145176	1550604
5034208	1541316
4903572	1518453
4761988	1487237
4620756	1449189
4490200	1404515
4374616	1354923
4273220	1302683
4184868	1249048
4109076	1194835
4043452	1140953
3983308	1087557
3924124	1034176
3862352	981265
3794472	930236
3717780	881419
3632156	833424
3539368	785202
3441084	737683
3339360	692788
3238196	651721
3142164	614590
3053572	581184
2972772	552007
2900596	528889
2838428	513798
2785948	506019
2741424	501269
2704300	495021
2675820	486369
2656640	477410
2645488	469712
2640500	463244
2640908	458374
2647124	456530
2659872	458275
2679040	462287
2702944	466851
2729272	471340
2757304	475965
2788164	481251
2822268	488139
2857924	497659
2893240	509932
2927956	523963
2962408	538575
2996664	553440
3032032	569674
3071172	589843
3114552	616654
3158888	650651
3201552	689368
3244668	729101
3292024	767094
3343384	802190
3394784	834998
3442768	868055
3484340	903873
3513192	941346
3520028	975323
3497900	1001001
3445480	1017156
3365772	1023939
3264476	1020062
3149600	1005024
3029444	982442
2909560	957640
2792884	932308
2682244	904320
2580628	872448
2489188	838184
2407408	802778
2335324	765508
2273092	725965
2218756	685910
2169340	647766
2124576	612649
2087156	580467
2058456	550673
2036404	522394
2018064	494960
2002040	468688
1987580	444481
1973496	422752
1959308	403388
1945784	386276
1933312	371061
1920968	357274
1907908	345522
1894860	337241
1883720	331943
1876516	326366
1874460	318207
1876584	308970
1879488	300819
1880104	292472
1879004	281652
1879612	270366
1884240	263786
1892496	263860
1903392	267442
1917340	270920
1935756	273303
1960088	274386
1991036	273453
2027292	271095
2065372	269536
2102592	269911
2139960	271453
2180268	273979
2223660	278573
2267324	284872
2309264	290511
2349744	294604
2388144	299369
2420936	306769
2444084	315519
2455984	322850
2457520	327543
2450480	330170
2436696	332082
2417288	335114
2392276	340371
2361840	346186
2328180	349209
2295060	348629
2265480	347466
2240680	348498
2220624	350895
2203984	352271
2188644	352132
2174608	351506
2165688	350617
2165972	348859
2174828	346215
2187988	343227
2203112	340109
2221092	336860
2242008	333603
2263464	330165
2284128	326225
2305396	322434
2327928	320307
2349224	320460
2366564	322030
2380160	324262
2391180	327279
2398500	330684
2399624	332902
2394028	332865
2384136	331337
2373712	329842
2366128	329164
2363172	329179
2364380	328973
2368184	326936
2374212	322321
2383268	317278
2394948	315729
2406860	319366
2416972	325838
2425436	331518
2433292	334951
2440492	337076
2445736	339197
2447308	341328
2443768	341956
2435008	339550
2422692	335143
2408520	332679
2392168	335185
2372504	341209
2350272	346844
2327556	350564
2304948	353679
2281608	356645
2258000	358113
2235660	357765
2214140	357061
2191560	356606
2168876	355631
2150196	354571
2137420	355015
2128016	356296
2119992	355458
2115916	351979
2119276	349432
2129280	350800
2142388	355085
2157340	360386
2175948	367573
2199760	378555
2228624	393138
2261936	409837
2299020	427963
2338700	446939
2380404	465215
2425544	481686
2476608	496701
2535052	510520
2600692	522843
2672016	535025
2746056	550040
2818940	568267
2888324	585795
2954516	599156
3018136	609441
3077292	619321
3128164	628143
3167652	632874
3194196	632363
3206684	627971
3203924	621237
3185448	613304
3152636	605497
3109384	598040
3061556	589094
3014328	577035
2969420	562705
2925656	547795
2882240	532584
2840012	517329
2799520	504286
2760172	495764
2722436	491200
2688772	488375
2661060	486523
2638480	486099
2619760	486487
2606352	486242
2601536	484876
2606808	482539
2620608	478967
2640280	474692
2664440	472201
2693176	473595
2726684	477851
2764040	482427
2803800	486730
2845896	492050
2891832	498974
2941812	507172
2993156	517163
3043464	530030
3094412	545476
3149756	561828
3210200	577783
3273096	593031
3336956	607833
3402636	623262
3469728	641035
3535380	661726
3598048	683969
3659016	706590
3718732	730600
3774900	758014
3826240	789884
3875264	826560
3925404	868377
3978080	914948
4034656	965439
4098432	1020817
4171956	1083907
4254348	1155788
4344100	1234348
4442684	1318313
4553008	1410634
4676100	1515879
4811904	1636306
4962028	1772468
5129344	1924941
5315820	2092531
5522328	2270935
5748872	2456483
5992960	2649662
6249624	2851981
6515548	3061086
6792232	3272163
7083332	3482399
7390600	3690388
7714488	3892432
8056772	4083269
8420504	4259552
8808708	4418465
9225224	4552926
9674652	4651954
10158604	4707084
10672880	4717363
11209840	4689528
11760732	4635973
12312348	4570766
12843004	4503035
13325592	4433260
13733980	4358037
14044060	4277616
14230408	4195957
14267232	4114533
14135336	4030065
13828976	3938450
13359236	3837393
12754780	3724735
12058632	3597533
11318864	3454168
10577792	3295905
9866648	3126515
9205764	2952023
8605976	2779718
8070644	2614645
7599960	2457489
7194120	2307832
6851768	2167875
6567456	2039840
6333640	1921542
6144664	1809016
5996500	1702905
5883572	1607745
5798796	1525012
5736508	1451434
5693176	1384811
5665756	1326867
5651740	1278834
5650704	1238264
5663700	1202395
5691388	1171792
5734352	1148705
5794388	1133942
5873292	1126756
5971196	1125859
6088076	1129567
6226012	1136653
6387652	1147375
6572740	1161733
6777616	1176989
6996888	1189709
7223492	1200275
7448592	1212231
7663820	1226888
7862296	1241957
8034948	1256229
8167760	1271985
8246692	1291189
8265456	1312191
8226500	1331783
8136340	1347994
8003792	1359509
7841888	1365000
7666280	1364959
7489460	1362385
7317688	1360116
7152920	1358893
6994716	1358737
6840372	1360090
6686092	1362343
6529072	1363069
6367428	1360064
6199708	1352991
6027636	1342237
5858832	1327423
5703224	1307674
5566248	1282421
5447604	1252142
5345872	1219661
5261052	1190096
5192848	1167386
5140060	1150862
5102648	1136960
5081344	1123750
5074364	1111783
5076472	1101530
5082168	1092975
5087976	1087210
5092092	1085252
5094288	1085406
5096636	1084910
5102004	1084100
5111348	1085701
5124024	1089994
5140716	1094190
5164256	1096904
5197832	1099802
5243988	1104257
5304324	1109688
5378080	1115841
5461916	1123459
5553628	1131993
5655232	1139825
5769688	1147325
5895628	1156523
6028316	1167448
6164868	1178371
6305348	1190108
6449464	1206113
6595648	1227328
6742676	1250954
6888596	1275614
7028636	1303843
7158184	1337837
7278056	1376346
7393468	1417698
7507768	1462825
7620572	1513797
7731476	1572415
7841676	1641393
7952168	1723355
8064476	1816941
8183260	1917061
8313896	2020465
8457516	2128130
8612744	2241420
8782244	2359869
8972320	2483968
9185300	2615437
9417732	2752250
9668236	2887240
9942112	3014329
10245804	3133004
10581424	3244594
10950224	3347778
11358064	3440368
11813936	3522254
12325568	3594102
12899580	3656528
13544476	3713232
14271296	3771810
15092500	3838578
16021588	3915090
17072600	4001852
18260060	4102345
19601924	4221164
21123096	4361881
22853560	4529854
24822620	4733948
27058064	4982026
29590780	5276906
32455288	5619250
35682020	6011685
39288996	6457381
43278344	6957336
47633380	7511902
52313032	8122089
57247636	8785889
62338508	9495145
67458564	10238523
72454688	11005527
77156376	11785496
81387364	12565410
84971008	13331349
87732304	14069575
89510708	14763322
90187148	15390385
89709088	15925816
88099972	16345072
85455144	16624537
81930512	16745194
77723068	16701449
73045440	16505591
68105324	16181686
63094384	15756832
58179068	15257729
53489028	14708248
49111080	14124018
45094256	13511106
41458444	12872944
38199828	12215902
35297396	11546263
32722748	10867404
30446052	10185477
28434520	9514648
26652456	8871222
25068272	8264201
23659812	7695413
22410504	7166120
21303744	6678591
20323756	6232915
19458212	5827045
18695892	5459440
18024432	5128578
17433812	4831428
16919896	4565543
16480944	4330951
16112528	4127000
15808420	3949322
15564156	3792828
15376444	3655501
15240972	3536578
15153584	3433841
15111996	3345966
15114072	3274810
15156512	3221850
15237792	3184716
15360532	3160165
15529384	3147440
15748740	3145684
16023960	3151821
16361672	3164980
16766700	3189430
17241860	3228773
17793092	3280436
18431788	3340277
19170000	3409199
20017184	3490346
20984976	3583079
22091888	3685200
23359596	3798444
24806368	3926334
26445488	4068847
28284712	4224511
30320744	4395980
32533232	4588770
34884396	4806455
37320868	5051532
39773432	5328234
42159556	5639054
44391364	5980434
46380988	6346790
48037560	6736740
49264520	7150643
49967836	7584317
50073148	8029971
49544660	8480762
48402400	8929504
46730616	9365759
44665004	9779767
42360384	10166594
39960612	10520306
37586260	10825629
35331516	11060287
33258592	11203896
31396316	11241732
29751572	11166410
28323352	10984915
27105088	10722100
26080624	10409547
25227560	10070678
24525900	9719740
23960184	9369626
23515444	9032119
23176448	8712864
22930784	8414301
22769564	8142461
22686080	7904378
22676348	7701123
22739288	7530630
22873848	7395240
23077792	7299221
23350984	7241136
23696284	7216310
24114984	7224754
24605208	7269179
25167548	7347806
25808416	7457505
26534700	7601624
27349444	7785712
28255912	8007353
29261352	8259434
30373340	8542068
31597804	8862285
32944828	9223556
34431608	9625550
36075324	10073707
37888840	10579481
39889176	11151100
42106192	11793068
44578900	12514860
47349244	13332055
50466516	14260277
53995064	15317363
58014604	16531210
62618896	17936823
67918544	19565359
74038104	21441020
81100576	23582854
89207408	25999971
98414328	28690224
108692908	31652835
119897908	34891106
131791036	38383270
144125848	42057233
156712372	45821907
169377096	49635308
181832580	53530484
193557388	57562246
203789608	61711341
211689736	65801461
216643860	69484138
218542676	72353852
217799920	74180021
215036860	75078320
210678428	75412476
204823200	75464632
197481948	75187515
188914540	74287971
179740168	72539778
170762848	70010098
162703168	67028339
156033628	63993725
150969144	61205638
147550856	58805816
145739836	56815908
145474784	55214390
146697944	53997249
149374580	53193739
153510820	52851496
159155156	53021966
166387084	53755202
175316820	55096742
186100608	57088576
198950180	59778357
214129572	63227021
231957860	67507692
252823352	72706352
277189808	78929471
305587176	86304127
338600152	94965187
376852328	105046598
420960768	116681423
471454380	129988899
528676988	145043607
592684028	161855877
663124616	180375988
739128196	200494703
819246580	222026865
901476920	244707814
983344020	268218170
1062015476	292204972
1134440232	316279075
1197495000	340015819
1248130448	362968013
1283562452	384647042
1301574824	404457197
1300916536	421653028
1281667104	435387787
1245427116	444837351
1195246432	449357396
1135255540	448663364
1070044452	442983966
1003965828	433064703
940600260	419968226
882501140	404801040
831162228	388535031
787116192	371940635
750122976	355561322
719377048	339736718
693620636	324698746
671175860	310632306
650087548	297578448
628493348	285289266
605046600	273278850
579110636	261087894
550667504	248502430
520107604	235551998
488027228	222393679
455050448	209226272
421730768	196207663
388621272	183348596
356433860	170519677
326048296	157654901
298276336	144952793
273580376	132819004
251986108	121607332
233191944	111449517
216722828	102295347
202057752	94017241
188754048	86455413
176541136	79455881
165309420	72948197
155007184	66977642
145551960	61628942
136820272	56930108
128682768	52841146
121038764	49294768
113843972	46204777
107123148	43455250
100943280	40933299
95358384	38585365
90377680	36422440
85979280	34471386
82133792	32739989
78806876	31222549
75956544	29908980
73545196	28778936
71550708	27806040
69958508	26977988
68751392	26301283
67917824	25782103
67464700	25416129
67411248	25202161
67775288	25151563
68578288	25277092
69863400	25586109
71698368	26094695
74163432	26837456
77351144	27854089
81381740	29177446
86406796	30843486
92592400	32895914
100103872	35362094
109092056	38235373
119646784	41500021
131720092	45158136
145093296	49197177
159440816	53531374
174429252	58013130
189738372	62523768
204976292	67040653
219562556	71608625
232662708	76252150
243233656	80883713
250232740	85228124
252957260	88824347
251297364	91198987
245652140	92144088
236556992	91820696
224406480	90521077
209562588	88328106
192672384	85075059
174769884	80650924
157015096	75272260
140334700	69417723
125262004	63551452
111992324	57948051
100497988	52710145
90620816	47844766
82153004	43310022
74897056	39061764
68676832	35103602
63322256	31483716
58673728	28240277
54600584	25371286
50999276	22856510
47778160	20677984
44860140	18809096
42196780	17208213
39763468	15837139
37540096	14671192
35505960	13684026
33648432	12839454
31961452	12107408
30434784	11474164
29054568	10929047
27812004	10454231
26700084	10035234
25702144	9668807
24793520	9351903
23954188	9073178
23171172	8822534
22430012	8598670
21713792	8399484
21010964	8214000
20316128	8030923
19623172	7846844
18925672	7659389
18224144	7460552
17525692	7244149
16836636	7013213
16162144	6773881
15512228	6528579
14899892	6280801
14331848	6039292
13806804	5810534
13322884	5592585
12880836	5382168
12480172	5182395
12118660	4997888
11795916	4827700
11511376	4668750
11258328	4521262
11026152	4385168
10810076	4255891
10613724	4129495
10441516	4008291
10293372	3896364
10167800	3793251
10065196	3696481
9986716	3606120
9934284	3521871
9913104	3439456
9930968	3355154
9993996	3271276
10105412	3192982
10268024	3122468
10484544	3059920
10755628	3006723
11080208	2963517
11456716	2927782
11879956	2897089
12337232	2872150
12811176	2853580
13286164	2838855
13748708	2825818
14182112	2815955
14564428	2810603
14872244	2806854
15084692	2800618
15185972	2790956
15168764	2778164
15035800	2760535
14795716	2736255
14457968	2705785
14033268	2669396
13536280	2625258
12983648	2572719
12390680	2514233
11773456	2451266
11152256	2382163
10547808	2307476
9974300	2233475
9438940	2166008
8946532	2103826
8499908	2042088
8096884	1979786
7731712	1919817
7400136	1864505
7100124	1815352
6829156	1774910
6585064	1744727
6368840	1723092
6182424	1708029
6024332	1700176
5891348	1699577
5783524	1702869
5703036	1707839
5648368	1717774
5613836	1736550
5594840	1761954
5589692	1789046
5596732	1817952
5613520	1852528
5638288	1892248
5667888	1930793
5694728	1962239
5710660	1983833
5714264	1993433
5710552	1990081
5703632	1977945
5693836	1964390
5681376	1951833
5667608	1934621
5652224	1905246
5634988	1860992
5622064	1804231
5626384	1740144
5659740	1675744
5727764	1617767
5832828	1568725
5976936	1526219
6159560	1487466
6376840	1453302
6625808	1426844
6906160	1409508
7215056	1399327
7542192	1392510
7872268	1386159
8190880	1380094
8486916	1376237
8751288	1376009
8975060	1378793
9147408	1383270
9254516	1388967
9282128	1395462
9220508	1401300
9067068	1405119
8826064	1406713
8508704	1405559
8133604	1399544
7723668	1386902
7300684	1368247
6883228	1344910
6487768	1316646
6127708	1283234
5809968	1247014
5534752	1211152
5299280	1176328
5099872	1142027
4930968	1110351
4785572	1085073
4658456	1066664
4547416	1051377
4451272	1036084
4368572	1021590
4298732	1010584
4242532	1004812
4200736	1005141
4173432	1011872
4160488	1023667
4161048	1038067
4172856	1054334
4193280	1073971
4220572	1097265
4252936	1121400
4287944	1143860
4324760	1166050
4364900	1191109
4407916	1218715
4448056	1244201
4478656	1262867
4498868	1273726
4512860	1279040
4523744	1281604
4532264	1282617
4540680	1280693
4553824	1272368
4576336	1254843
4612508	1229321
4668304	1201194
4749468	1176308
4857716	1157365
4992524	1144114
5156560	1135671
5355004	1131270
5589368	1129516
5856224	1129005
6152108	1130074
6474392	1134470
6815968	1142717
7163348	1153238
7501856	1164857
7819176	1178705
8102792	1196436
8338468	1217746
8513828	1241123
8620736	1265949
8652936	1291995
8605212	1317414
8477376	1339321
8276680	1356525
8015112	1369998
7707212	1380182
7371584	1385049
7030164	1381469
6702572	1368075
6402096	1347124
6137528	1324303
5915068	1306080
5736516	1295614
5598972	1291042
5499292	1288534
5437248	1286638
5412592	1286671
5421540	1289810
5458636	1295882
5520448	1304964
5605912	1318241
5714984	1336742
5848940	1360433
6010048	1388739
6198956	1420867
6413176	1455816
6649512	1493282
6907336	1534110
7189524	1578399
7501948	1623987
7852240	1669122
8245968	1716223
8682404	1769940
9155524	1830744
9659640	1893052
10191772	1951013
10747464	2004160
11316356	2056172
11882196	2110061
12424232	2166182
12917808	2223199
13337844	2278545
13666332	2328228
13896860	2368088
14030388	2396150
14065608	2414018
13992108	2426422
13791996	2439088
13451736	2455417
12979644	2473933
12415036	2488836
11817308	2493185
11242216	2481824
10726160	2452941
10287452	2409127
9932632	2357280
9656196	2305510
9439508	2258461
9258536	2215243
9095944	2171507
8945596	2123080
8807808	2068717
8683584	2011345
8572936	1957130
8474752	1912177
8386284	1879407
8303940	1858440
8226828	1847501
8160672	1844775
8118120	1849212
8113488	1861678
8155484	1884771
8244752	1920249
8378520	1967397
8556660	2024965
8782508	2093282
9059488	2172847
9387984	2262494
9762988	2361021
10171552	2468597
10594092	2583396
11012632	2698241
11419036	2804800
11814104	2901534
12200092	2994753
12576408	3091677
12940576	3194421
13289412	3299435
13621004	3399245
13942096	3485373
14276160	3554164
14661544	3611420
15140128	3669198
15747164	3737777
16506768	3822444
17428768	3926122
18508028	4050400
19732028	4194068
21092060	4355591
22583552	4538204
24192792	4748137
25883360	4985290
27592752	5237888
29237952	5487119
30728760	5715101
31990236	5910230
32984328	6071528
33711076	6210689
34184416	6345581
34401684	6487524
34327684	6634460
33899352	6774187
33049520	6888601
31746000	6954194
30029044	6946271
28018712	6849901
25881500	6667381
23779072	6414954
21831228	6115834
20105044	5796886
18622232	5484777
17374332	5197738
16338240	4940229
15486132	4707002
14789724	4490563
14224236	4284218
13772848	4083230
13425860	3888469
13174444	3708083
13006484	3552488
12906996	3427728
12857288	3333864
12832756	3266143
12807192	3214877
12763712	3167029
12700312	3112360
12624660	3048717
12546592	2980920
12475048	2916545
12415296	2863744
12365600	2829554
12320616	2816339
12280564	2820105
12252472	2833694
12239368	2850986
12232820	2868314
12220128	2885077
12195520	2904734
12161372	2932642
12121896	2970691
12078928	3014976
12030784	3058600
11972104	3094188
11898380	3114308
11814092	3114707
11733968	3099484
11673768	3079107
11642900	3060814
11647808	3044100
11697360	3027306
11800200	3014051
11959100	3009581
12170484	3013809
12425884	3021240
12711036	3025290
13008408	3020352
13305776	3003162
13600252	2975891
13890572	2945990
14168256	2920228
14419608	2900499
14633256	2886588
14801360	2879326
14914356	2878311
14955796	2879972
14900360	2881522
14719864	2885042
14402640	2895507
13975680	2916791
13504216	2950615
13063056	2995726
12707336	3046237
12467072	3094816
12355864	3140037
12372824	3187210
12500932	3240290
12715392	3297589
12996068	3357460
13328320	3422396
13695200	3493689
14076400	3567119
14453640	3637941
14810856	3704973
15130356	3764913
15395548	3807539
15598112	3822571
15738840	3808460
15823276	3770418
15861856	3714301
15872400	3647347
15874872	3579687
15881372	3517698
15892696	3458256
15901112	3395269
15889340	3329084
15826480	3263761
15672160	3198248
15391044	3126970
14967680	3047266
14413780	2960257
13766552	2866231
13077520	2765345
12396176	2661869
11759832	2562333
11194988	2470136
10720344	2385918
10343620	2311215
10060472	2247319
9863040	2192965
9746720	2147853
9703428	2115986
9711988	2100780
9743248	2099612
9775104	2107927
9799388	2125218
9817760	2151391
9836776	2181001
9863228	2207933
9895124	2232966
9916200	2259756
9905032	2285897
9850288	2305263
9753812	2316972
9621712	2324241
9458684	2325603
9269452	2315111
9058428	2291016
8826928	2257176
8575812	2216011
8311180	2166829
8043724	2111377
7783416	2054738
7538576	2000092
7317484	1947774
7124744	1899311
6956852	1857249
6806556	1821285
6670584	1789338
6548536	1761551
6436560	1738536
6328588	1717322
6223072	1694158
6123020	1669459
6030676	1644647
5947940	1616550
5880784	1581251
5837052	1541557
5820208	1504435
5830448	1472985
5870616	1447115
5945232	1429349
6054680	1422503
6196344	1423512
6370752	1427030
6581544	1433567
6830976	1447021
7120824	1466374
7455300	1487708
7836228	1512401
8256708	1544922
8705244	1584001
9174168	1624475
9657004	1666451
10139576	1713859
10600616	1765226
11019252	1815166
11375160	1864259
11645472	1917878
11812572	1975079
11875416	2027535
11844972	2069566
11729252	2100669
11531604	2118879
11263224	2121304
10947492	2111491
10610852	2096757
10277272	2077689
9970864	2049342
9712376	2012962
9509060	1976786
9354460	1944588
9239360	1912794
9156140	1879439
9093220	1846433
9035496	1812732
8973464	1775375
8905028	1738019
8827536	1708327
8735820	1686098
8628932	1663901
8510840	1639633
8383520	1617670
8247936	1597688
8112396	1574567
7990560	1550396
7888896	1533895
7803896	1525900
7732228	1518011
7674780	1508059
7629708	1504002
7591680	1509247
7560260	1516981
7540080	1523098
7531088	1532177
7528000	1546254
7530900	1559950
7546432	1571545
7576128	1586982
7613668	1608200
7656176	1629273
7707920	1648579
7770072	1672517
7836964	1702415
7906092	1730374
7982020	1753365
8067208	1778840
8158224	1810935
8253876	1843852
8357568	1874555
8469744	1908878
8588632	1948958
8720384	1987945
8876944	2023840
9061444	2065425
9267768	2117781
9496708	2175273
9758580	2235535
10056796	2306096
10383704	2389720
10738040	2477881
11131592	2567165
11572144	2667495
